mean_fit_time,param_model__C,param_model__epsilon,mean_test_score,std_test_score,rank_test_score,mean_train_score,std_train_score
0.008850622177124023,1.0,0.0,-0.53460588271525,0.05720005091397743,1,-0.5187172568817109,0.015260013651889963
0.011101627349853515,10.0,0.0,-0.5369186430004241,0.05852257916423913,2,-0.5199357135991636,0.01587556717492034
0.008197021484375,1.0,0.1,-0.5375888739149496,0.05509724037315872,3,-0.516763239466191,0.01491187108545057
0.011574363708496094,10.0,0.1,-0.5384512085166442,0.054902154789379404,4,-0.5177536144113237,0.015400834674815487
0.030193042755126954,0.1,0.1,-0.538747980249144,0.061483239250872394,5,-0.5202362615820334,0.013408874600681114
0.012875986099243165,10.0,0.2,-0.5388596588182576,0.06264346075950708,6,-0.5164367802978325,0.015733208082176667
0.006470918655395508,1.0,0.2,-0.5389540004231145,0.06140493822059772,7,-0.515932931192183,0.015319167836357776
0.029724979400634767,0.1,0.0,-0.5404385866897576,0.057030064669803926,8,-0.5191797267282545,0.01192882988504824
0.008900737762451172,0.1,0.2,-0.5547987887481938,0.06765776804881306,9,-0.5247926207367473,0.012778320407914157
