mean_fit_time,param_model__max_depth,param_model__max_features,param_model__min_samples_leaf,param_model__n_estimators,mean_test_score,std_test_score,rank_test_score,mean_train_score,std_train_score
0.9844737847646078,,sqrt,2,200,0.39369962693133426,0.0684164033469023,1,0.9986928104575163,0.0018486451795726667
0.8465754191080729,20,sqrt,2,200,0.39369962693133426,0.0684164033469023,1,0.9986928104575163,0.0018486451795726667
1.2551987171173096,20,sqrt,2,400,0.3676386734030845,0.08421514294869284,3,0.9986928104575163,0.0018486451795726667
2.0751328468322754,,sqrt,2,400,0.3676386734030845,0.08421514294869284,3,0.9986928104575163,0.0018486451795726667
1.7329986095428467,20,sqrt,1,400,0.28527081298165635,0.0764863225261209,5,1.0,0.0
1.8791076342264812,,sqrt,1,400,0.28527081298165635,0.0764863225261209,5,1.0,0.0
0.9127114613850912,,sqrt,1,200,0.2750452315669707,0.08459086635868511,7,1.0,0.0
1.0383952458699544,20,sqrt,1,200,0.2750452315669707,0.08459086635868511,7,1.0,0.0
