Dataset,Model,Feature,Importance_Mean,Importance_Std
ghrm,Base MLPRegressor,GCM,0.1949201426662737,0.015164289672657733
ghrm,Base MLPRegressor,GRS,0.19392394460111223,0.028377555140655306
ghrm,Base MLPRegressor,GPA,0.1372439371111546,0.032058798438426316
ghrm,Base MLPRegressor,GTD,0.13437708723957778,0.018387827107908275
