mean_fit_time,param_model__C,mean_test_score,std_test_score,rank_test_score,mean_train_score,std_train_score
0.2011399269104004,0.1,0.3694078067429638,0.003616902404717943,1,0.3741763012411941,0.0015105700021422587
0.26273584365844727,1.0,0.36933957877103746,0.0032644539123588058,2,0.3749438880579361,0.001348039197735961
0.22240114212036133,10.0,0.36930830413610866,0.003360075737302127,3,0.3749553416470972,0.0013731829490960677
