mean_fit_time,param_model__max_depth,param_model__max_features,param_model__min_samples_leaf,param_model__n_estimators,mean_test_score,std_test_score,rank_test_score,mean_train_score,std_train_score
39.44837482770284,,sqrt,2,400,0.4593020606166449,0.01833690743725755,1,0.9176900615865765,0.0013846953508134287
22.435772736867268,,sqrt,2,200,0.4574797765417087,0.01852306960704285,2,0.9133282755977391,0.002151324420240795
18.06768290201823,20,sqrt,2,400,0.4181642752536064,0.009966562091515372,3,0.6326166135263042,0.00920517528640694
14.340044895807901,20,sqrt,2,200,0.4149932243372942,0.009181413112324779,4,0.6314184146847142,0.009339641966403757
28.552104314168293,20,sqrt,1,400,0.41233526056862924,0.009679478832910841,5,0.7604042852043019,0.006399005669456094
19.04137722651164,20,sqrt,1,200,0.41083547670332443,0.010142146890282214,6,0.7560342205054454,0.009074642653174387
53.94825720787048,,sqrt,1,400,0.40880709532847437,0.020425253265892045,7,0.999264137924258,0.0003409258805774068
29.459146738052368,,sqrt,1,200,0.40673935198973554,0.02326497063877476,8,0.999264137924258,0.0003409258805774068
